run_ts,ticker,date,close,per,pbr,rsi,macd_hist,bb_pct_b,ma_cross,quant_score,news_score,news_days_ago
2026-09-25T22:05:39+00:00,AAPL,2026-09-25,341.07000732421875,39.068733,46.341034,65.70914712476585,0.7957378778270883,0.8484868091150665,,-0.295355034836251,0.24285714285714288,10
2026-09-25T22:05:39+00:00,MSFT,2026-09-25,516.1699829101562,28.723984,8.665659,63.313685407393656,-0.7997333872544061,1.0613230411779815,,-1.0,-0.7,10
2026-09-25T22:05:39+00:00,GOOGL,2026-09-25,343.9200134277344,17.256397,6.7573094,49.77431725784874,0.4483698949491207,0.5701283254951596,,0.11756599649300875,-0.08095238095238091,10
2026-09-25T22:05:39+00:00,AMZN,2026-09-25,249.6699981689453,20.102255,4.8805614,44.53594345772326,-0.4150849542829762,0.2599310403737301,,0.26778407545479715,-0.25384615384615383,10
2026-09-25T22:05:39+00:00,NVDA,2026-09-25,225.07000732421875,28.453857,23.73405,55.301378084088235,0.37094884443866305,0.6531657163903051,,0.11028986564084205,0.4543478260869565,10
2026-09-25T22:05:39+00:00,META,2026-09-25,751.6599731445312,28.343136,7.3318377,71.38341527144182,11.729093652126714,0.8616932782752933,,0.49433622890563833,-0.7,10
2026-09-25T22:05:39+00:00,TSLA,2026-09-25,372.1099853515625,338.2818,16.917934,55.31142286642093,1.077955860373363,0.6762484223511741,,-0.22759396267212134,-0.25384615384615383,10
