Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_SIGNAL,MACD_HIST,MACD_HIST_STD_60,BB_MID,BB_UPPER,BB_LOWER,BB_PCT_B,MA_50,MA_200,MA_CROSS,VOL_MA_20,VOL_RATIO
2025-09-26 00:00:00-04:00,177.74415791919978,179.3403398828169,174.51189629291883,177.7641143798828,148573700,,0.0,0.0,0.0,,,,,,,,,,
2025-09-29 00:00:00-04:00,179.99875523700084,183.56023005067578,179.88903275637574,181.41537475585938,193063500,,0.2912686339810193,0.058253726796203865,0.23301490718481546,,,,,,,,,,
2025-09-30 00:00:00-04:00,181.6448190078555,186.90222763381766,181.04624695721463,186.13406372070312,236981000,,0.8925708870422113,0.22511715884540537,0.6674537281968059,,,,,,,,,,
2025-10-01 00:00:00-04:00,184.79726069745416,187.6903232769056,183.46045188172369,186.79248046875,173844900,,1.4060281662130762,0.4612993603189396,0.9447288058941367,,,,,,,,,,
2025-10-02 00:00:00-04:00,189.14686265639136,190.59339411626704,187.6105347272827,188.4385528564453,136805800,,1.923597015109408,0.7537588912770333,1.1698381238323745,,,,,,,,,,
2025-10-03 00:00:00-04:00,188.7378093314507,189.90501102540352,184.93691825112066,187.1715545654297,137596900,,2.2061072522536165,1.04422856347235,1.1618786887812664,,,,,,,,,,
2025-10-06 00:00:00-04:00,185.0566446584491,186.78250559975277,182.8918329061041,185.09654235839844,157678100,,2.2367783189452553,1.2827385145669312,0.954039804378324,,,,,,,,,,
2025-10-07 00:00:00-04:00,185.78489078203316,188.6081286768816,183.56022492696124,184.5977325439453,140088000,,2.195526909428793,1.4652961935393036,0.7302307158894892,,,,,,,,,,
2025-10-08 00:00:00-04:00,186.12408236678675,189.14683908131633,186.09414006589398,188.6580047607422,130168900,,2.462083538532994,1.6646536625380417,0.7974298759949523,,,,,,,,,,
2025-10-09 00:00:00-04:00,191.77054228398893,194.83321191134357,190.60334055524348,192.1097412109375,182997200,,2.91821846575516,1.9153666231814654,1.0028518425736948,,,,,,,,,,
2025-10-10 00:00:00-04:00,193.04748211324375,195.15243956582322,181.6148814298513,182.72222900390625,268774400,,2.4934717116987883,2.03098764088493,0.46248407081385823,,,,,,,,,,
2025-10-13 00:00:00-04:00,187.52073401073042,189.65561858658472,185.51554359294212,187.86990356445312,153482800,,2.54291798942819,2.1333737105935824,0.40954427883460776,,,,,,,,,,
2025-10-14 00:00:00-04:00,184.32839277968645,184.35831986008523,179.2705030798172,179.59971618652344,205641400,,1.8929487809833176,2.0852887246715293,-0.1923399436882116,,,,,,,,,,
2025-10-15 00:00:00-04:00,184.35831474003746,184.42813951825556,176.86625456034105,179.4001922607422,214450500,,1.3462251417577704,1.9374760080887776,-0.5912508663310072,,,,,,,,,,
2025-10-16 00:00:00-04:00,181.79445210488134,182.84194556906473,179.34034021746592,181.37545776367188,179723300,67.21629709742692,1.060109850384464,1.762002776547915,-0.701892926163451,,,,,,,,,,
2025-10-17 00:00:00-04:00,179.74936158304564,183.66000615888444,179.32039659193174,182.7821044921875,173135200,68.18046236125232,0.9360755594136663,1.5968173331210653,-0.6607417737073991,,,,,,,,,,
2025-10-20 00:00:00-04:00,182.69231029505525,184.75735492260156,181.2956472677441,182.20347595214844,128544700,67.3036003278734,0.7820717663204562,1.4338682197609436,-0.6517964534404874,,,,,,,,,,
2025-10-21 00:00:00-04:00,182.35311411361405,182.35311411361405,179.37027013728058,180.72702026367188,124240200,65.00622720640453,0.5347210841459287,1.2540387926379406,-0.7193177084920119,,,,,,,,,,
2025-10-22 00:00:00-04:00,180.7070509305708,183.00155667206866,176.33751483638122,179.84910583496094,162249600,63.61571719760267,0.2648010672271539,1.0561912475557833,-0.7913901803286294,,,,,,,,,,
